Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
  [10] assemble_h_           [280] gs_op_                 [68] mxmf2_
 [511] assign_gllnid_        [141] gs_op_fields_         [542] mynode_
  [43] ausm_fluxfunction_    [215] gs_op_many_             [2] nek__multi_advance_
 [100] auto_setup             [98] gs_setup_              [30] nek_advance_
 [140] axhelm_                [96] gs_setup_aux          [543] nek_cmt_init_
  [22] baryinterp_new_        [99] gs_setup_pick_        [544] nek_comm_getstat_
 [512] baryweights_          [430] gxfer_e_              [545] nek_comm_io_
  [18] baryweights_findpts_eval_ [76] h1mg_setup_        [507] nek_comm_settings_
 [404] bbox_3_tfm            [108] h1mg_setup_dssum_     [546] nek_comm_startstat_
 [442] bcast_                 [81] h1mg_setup_fdm_        [60] nekadd2_
 [214] bcmask_               [218] h1mg_setup_mask_       [35] nekadd2col2_
  [63] bdsys_                [525] h1mg_setup_mg_nx_     [344] nekasgn_
 [421] blank_                [418] h1mg_setup_schwarz_wt3d_2_ [47] nekcol2_
 [485] byte_close_           [211] h1mg_setup_schwarz_wt_ [19] nekcopy_
 [486] byte_open_            [182] h1mg_setup_schwarz_wt_1_ [198] nekfacind_
 [438] byte_set_view_        [419] h1mg_setup_schwarz_wt_2_ [82] nekgradl_rst_
 [415] byte_write_           [240] h1mg_setup_semhat_    [372] nekgsync_
 [455] capit_                [169] h1mg_setup_wtmask_     [65] nekinvcol3_
 [425] cfill_                [191] hash_build_3           [83] neklocal_grad3_
 [176] chcopy_                [44] hash_index_3          [207] nekmap_faced_
 [462] check_p_bc_            [56] hash_index_aux        [199] nekmxm_
 [331] chk_nel_              [127] hash_index_aux        [111] nekrzero_
 [513] chkaxcb_              [132] hash_range_2           [26] neksub2_
 [405] chkcbc_               [381] hash_range_3           [78] neksubcol3_
 [417] chkjac_               [402] hgll_                 [508] nekuic_
 [392] chknord_              [480] hsmg_dsprod_          [422] newton_edge
 [112] cmt_flow_ics_         [167] hsmg_dssum_           [382] newton_face
   [3] cmt_nek_advance_      [473] hsmg_extrude_         [350] newton_vol
 [144] cmt_set_fc_ptr_       [526] hsmg_index_0_         [230] nonzero_ids
 [514] cmt_switch_           [275] hsmg_intp_fc_         [547] numnodes_
 [384] cmult_                [220] hsmg_schwarz_dssum_   [548] opcolv_
  [87] col2_                 [494] hsmg_schwarz_toreg3d_ [206] opcount_
 [225] col2c_                 [88] hsmg_setup_           [233] opdsop_
 [109] col2s2_               [117] hsmg_setup_dssum_     [549] opdssum_
 [380] col3_                  [75] hsmg_setup_fast1d_    [166] outfld_
 [194] comment_               [86] hsmg_setup_fast1d_a_  [375] outhis_
  [54] compute_cfl_           [85] hsmg_setup_fast1d_b_  [150] output_particles_new_
 [292] compute_face_data_rs   [74] hsmg_setup_fast_       [51] particles_in_nid_
 [427] compute_face_data_st   [92] hsmg_setup_fdm_       [164] ping_loop_
 [274] compute_face_data_tr  [501] hsmg_setup_intp_      [550] plane_space_
  [24] compute_forcing_      [481] hsmg_setup_intpm_     [408] pndleg_
  [39] compute_primitive_vars_ [187] hsmg_setup_mask_    [393] pnleg_
   [4] compute_rhs_and_dt_   [527] hsmg_setup_mg_nx_     [434] pnormj_
  [70] copy_                 [173] hsmg_setup_rstr_wt_   [551] pprint_all_
 [406] copy_strided          [228] hsmg_setup_schwarz_wt_ [61] prepost_
 [171] cr_exec               [246] hsmg_setup_semhat_     [62] prepost_map_
 [463] cr_free               [502] hsmg_setup_solve_     [347] pt_flags_to_bin
 [450] cr_free_stage_maps    [189] hsmg_setup_wtmask_     [45] pw_exec
 [125] cr_learn              [276] hsmg_tnsr3d_          [509] pw_free
 [105] cr_setup              [277] hsmg_tnsr_            [133] pw_setup
 [413] crecv_                [469] i8copy_                [66] radix_count_ui
 [135] crs_setup_            [471] i8glmax_              [121] radix_count_ull
  [77] crystal_free_         [528] i8glsum_              [357] radix_zeros_ui
 [293] crystal_ituple_sort_  [470] i8gop_                [426] radix_zeros_ull
 [175] crystal_ituple_transfer_ [488] i_find_prefix_     [200] ran1_
 [500] crystal_setup_         [89] icopy_                [341] ran2_
  [94] crystal_tuple_sort_   [529] iface_vert_int8cmt_   [186] rand_fld_h1_
  [79] crystal_tuple_transfer_ [503] ifgtil_             [256] rdbdry_
 [414] csend_                [390] ifvchk_               [257] rdcurve_
 [354] daxpy_                [452] igl_running_sum_      [334] rdhist_
 [360] ddot_                 [467] igllm_                [335] rdicdf_
 [515] dg_setup_             [298] iglmax_               [258] rdmatp_
 [249] dgemv_                [333] iglmin_               [552] rdmesh_
 [373] dger_                 [311] iglsum_               [336] rdobj_
 [483] dgll_                 [297] igop_                 [337] rdout_
 [397] dlaev2_               [364] ilaenv_               [553] rdparam_
 [516] dlamc1_               [374] in_situ_check_        [235] readat_
 [517] dlamc2_               [530] in_situ_init_         [349] reject_prior_step_q
 [348] dlamc3_               [412] indx1_                [317] rescale_x_
 [490] dlamc4_               [531] iniproc_              [554] restart_
 [518] dlamc5_                [32] init_baryinterp_      [489] restart_nfld_
 [267] dlamch_               [532] init_nek_comm_        [441] rone_
 [294] dlanst_               [533] init_plugin_          [432] row_zero_
 [296] dlansy_               [152] init_stokes_particles_ [308] runstat_
 [353] dlapy2_               [190] initdat_              [478] rzero3_
 [269] dlarf_                [534] initdim_               [23] rzero_
 [278] dlarfg_               [535] initds_               [391] scatter_noop
 [313] dlartg_                [11] interp_u_for_adv_     [231] semhat_
 [181] dlasr_                 [15] intp_rstd_            [303] separate_matrix
 [197] dnekclock_            [137] intpts_setup_          [42] set_convect_cons_
 [468] dnekclock_sync_       [482] invcol1_              [264] set_convect_new_
 [371] dnrm2_                 [97] invcol2_              [359] set_dealias_face_
 [519] do_semhat_weight_      [84] invcol3_              [188] set_dealias_rx_
 [302] dofcnt_               [428] invers2_              [555] set_mat_ij_
 [318] domain_size_           [13] inviscidflux_          [69] set_overlap_
 [270] dorg2l_               [329] io_init_              [556] set_part_pointers_
