Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00       1/2027        setup_topo_ [136]
                0.00    0.00       3/2027        esteig_ [281]
                0.00    0.00       3/2027        domain_size_ [280]
                0.00    0.00       3/2027        rescale_x_ [279]
                0.00    0.00       6/2027        vrdsmsh_ [151]
                0.00    0.00      11/2027        setics_ [145]
                0.00    0.00    2000/2027        compute_cfl_ [57]
[258]    0.0    0.00    0.00    2027         glmax_ [258]
                0.00    0.00    2027/6169        gop_ [247]
-----------------------------------------------
                0.00    0.00       2/2021        dofcnt_ [287]
                0.00    0.00       2/2021        setics_ [145]
                0.00    0.00       5/2021        mfo_outfld_ [156]
                0.00    0.00      12/2021        volume_ [278]
                0.00    0.00    2000/2021        userchk_ [8]
[259]    0.0    0.00    0.00    2021         glsum_ [259]
                0.00    0.00    2021/6169        gop_ [247]
-----------------------------------------------
                0.00    0.00       1/1           get_vert_map_ [253]
[260]    0.0    0.00    0.00       1         crystal_ituple_sort_ [260]
                0.00    0.00       1/14938       jl_sortp_ui [65]
-----------------------------------------------
                0.00    0.00      35/35          get_face [242]
[261]    0.0    0.00    0.00      35         compute_face_data_rs [261]
                0.00    0.00     105/105096376     mxf6_ [5]
                0.00    0.00     105/100489496     mxm_ [61]
                0.00    0.00     105/105097496     mxmf2_ [68]
-----------------------------------------------
                0.00    0.00       1/1           set_up_h1_crs_ [122]
[262]    0.0    0.00    0.00       1         get_vertex_ [262]
                0.00    0.00       1/5           get_vert_ [252]
-----------------------------------------------
                0.00    0.00       1/2130        set_proc_map_ [227]
                0.00    0.00       1/2130        iglmin_ [299]
                0.00    0.00      54/2130        iglsum_ [276]
                0.00    0.00    2074/2130        iglmax_ [264]
[263]    0.0    0.00    0.00    2130         igop_ [263]
                0.00    0.00    2130/14426707     icopy_ [88]
-----------------------------------------------
                0.00    0.00       1/2074        rdout_ [302]
                0.00    0.00       1/2074        rdicdf_ [300]
                0.00    0.00       1/2074        mapelpr_ [226]
                0.00    0.00       1/2074        vprops_ [303]
                0.00    0.00       2/2074        chk_nel_ [297]
                0.00    0.00       3/2074        h1mg_setup_mask_ [207]
                0.00    0.00       3/2074        hsmg_setup_fast_ [66]
                0.00    0.00       3/2074        get_vert_map_ [253]
                0.00    0.00       5/2074        hsmg_setup_mask_ [197]
                0.00    0.00      20/2074        gbtuple_rank_ [192]
                0.00    0.00      33/2074        setvert3d_ [191]
                0.00    0.00    2001/2074        interp_u_for_adv_ [15]
[264]    0.0    0.00    0.00    2074         iglmax_ [264]
                0.00    0.00    2074/2130        igop_ [263]
-----------------------------------------------
                0.00    0.00     288/288         hsmg_setup_fast1d_ [67]
[265]    0.0    0.00    0.00     288         generalev_ [265]
                0.00    0.00     576/14347305     copy_ [73]
                0.00    0.00     288/288         dsygv_ [399]
-----------------------------------------------
                0.00    0.00      32/96          linquad_ [126]
                0.00    0.00      64/96          xyzlin_ [127]
[266]    0.0    0.00    0.00      96         tensr3_ [266]
                0.00    0.00     384/100489496     mxm_ [61]
                0.00    0.00     384/105097496     mxmf2_ [68]
-----------------------------------------------
                0.00    0.00     128/128         mg_set_gb_ [239]
[267]    0.0    0.00    0.00     128         mg_scale_mass_ [267]
                0.00    0.00      96/14347305     copy_ [73]
                0.00    0.00      32/41          invers2_ [426]
-----------------------------------------------
                0.00    0.00       1/1           set_up_h1_crs_ [122]
[268]    0.0    0.00    0.00       1         gs_free_ [268]
                0.00    0.00       1/6070        fgs_check_handle [144]
                0.00    0.00       1/3           jl_gs_free [489]
-----------------------------------------------
                0.00    0.00       2/2           jl_crs_setup [147]
[269]    0.0    0.00    0.00       2         separate_matrix [269]
                0.00    0.00      10/2646        apply_m_Asl [233]
-----------------------------------------------
                0.00    0.00       1/3           gengeom_ [97]
                0.00    0.00       2/3           geom_reset_ [109]
[270]    0.0    0.00    0.00       3         geom2_ [270]
                0.00    0.00      42/14347305     copy_ [73]
                0.00    0.00       3/41          invers2_ [426]
-----------------------------------------------
                0.00    0.00       1/36          startx1_ [215]
                0.00    0.00      35/36          gammam1_ [120]
[271]    0.0    0.00    0.00      36         glsc3_ [271]
                0.00    0.00      36/6169        gop_ [247]
-----------------------------------------------
                0.00    0.00       8/8           get_local_crs_galerkin_ [149]
[272]    0.0    0.00    0.00       8         gen_crs_basis_ [272]
                0.00    0.00      36/14347305     copy_ [73]
                0.00    0.00       8/27          zwgll_ [444]
-----------------------------------------------
                0.00    0.00       1/1           nek_end_ [274]
[273]    0.0    0.00    0.00       1         runstat_ [273]
                0.00    0.00      33/6169        gop_ [247]
                0.00    0.00       1/7812203     dnekclock_ [305]
                0.00    0.00       1/1           nek_comm_getstat_ [537]
                0.00    0.00       1/160         blank_ [409]
                0.00    0.00       1/1           pprint_all_ [544]
-----------------------------------------------
                                                 <spontaneous>
[274]    0.0    0.00    0.00                 nek_end_ [274]
                0.00    0.00       1/1           runstat_ [273]
-----------------------------------------------
                0.00    0.00       1/27          io_init_ [294]
                0.00    0.00       3/27          esteig_ [281]
                0.00    0.00       3/27          domain_size_ [280]
                0.00    0.00       3/27          rescale_x_ [279]
                0.00    0.00       6/27          vrdsmsh_ [151]
                0.00    0.00      11/27          setics_ [145]
[275]    0.0    0.00    0.00      27         glmin_ [275]
                0.00    0.00      27/6169        gop_ [247]
-----------------------------------------------
                0.00    0.00       2/54          vrdsmsh_ [151]
                0.00    0.00       3/54          output_particles_new_ [178]
                0.00    0.00       3/54          glmapm1_ [196]
                0.00    0.00      46/54          err_chk_ [277]
